id,name,description,created_at,updated_at,mark_id,product_type_id,category_id,image_file_name,image_content_type,image_file_size,image_updated_at,outlet,sale,new_collection,copy_desc,old_price,outlet_price
2837,HEROLITE,Maleta-spinner cabina en polyester de AMERICAN TOURISTER by Samsonite. (26G001002). Antes: 130 € - Ahora: 91 €,2018-02-06 17:16:56.417295,2018-03-13 17:42:17.492899,4,7,3,DSCF7575.jpg,image/jpeg,65905,2018-02-06 17:16:55.620256,1,,0,,,
2831,GUANTES LICRA,"Guante licra-piel, forro polar, de ISOTONER. (68268). Antes: 25 € - Ahora: 17.50 €",2018-02-06 15:39:02.78493,2018-02-06 15:44:30.493109,6,5,1,DSCF7564.jpg,image/jpeg,67648,2018-02-06 15:39:01.811935,1,,0,,,
2841,HEROLITE,Maleta-trolley cabina en polyester de AMERICAN TOURISTER by Samsonite. (26G009001). Antes: 120 € - Ahora: 84 €,2018-02-06 17:57:59.538509,2018-03-13 17:42:49.538808,4,7,3,DSCF7579.jpg,image/jpeg,65018,2018-02-06 17:57:58.444746,1,,0,,,
2838,HEROLITE,Maleta-trolley cabina en polyester de AMERICAN TOURISTER by Samsonite. (26G001001). Antes: 120 € -Ahora: 84 €,2018-02-06 17:21:48.195031,2018-03-13 17:43:10.140408,4,7,3,DSCF7576.jpg,image/jpeg,69210,2018-02-06 17:21:47.144484,1,,0,,,
2945,CHAL,Chal de la firma PASSIGSATTAI 88% algodón -15% lana - 5% acrílico. (63106).  Antes: 55 € - Ahora: 38.50 €,2018-03-16 18:53:18.860751,2018-04-28 10:50:53.541906,21,4,1,DSCF7929.jpg,image/jpeg,72449,2018-03-16 18:53:15.345809,1,,0,,,
2993,PRIVATA,Bolso bandolera de la firma PRIVATA en eco-piel. (P660),2018-03-24 15:49:19.707833,2018-03-24 15:51:29.51949,22,37,1,DSCF7995.jpg,image/jpeg,62400,2018-03-24 15:49:17.687612,0,,1,,,
2994,PRIVATA,Bolso bandolera de la firma PRIVATA en eco-piel. (P661),2018-03-24 15:52:05.271201,2018-03-24 15:53:08.257517,22,37,1,DSCF7997.jpg,image/jpeg,63500,2018-03-24 15:52:02.84045,0,,1,,,
3057,CARINA,Bolso bandolera en eco-piel de CAMINATTA. (A812512082). Antes: 43 € - Ahora: 30.10 €,2018-04-25 15:14:14.219789,2018-04-25 15:15:30.508361,17,37,1,DSCF8101.jpg,image/jpeg,63767,2018-04-25 15:14:11.610387,1,,0,,,
3002,HAWAI,"Bolso en piel con tira larga y apliques ornamentales en la tapa , de la firma española ROBERT PIETRI ( 3692 ).",2018-03-24 18:41:04.238866,2018-03-28 09:48:04.462365,60,36,1,DSCF2530.jpg,image/jpeg,71780,2018-03-24 18:41:02.027881,0,,1,,,
3005,TROPICAL,Bolso en piel pintado a mano de la firma española ROBERT PIETRI ( 2882 ).,2018-03-24 18:42:57.743046,2018-03-28 10:00:03.94185,60,36,1,DSCF2542.jpg,image/jpeg,65236,2018-03-24 18:42:55.101686,0,,1,,,
3004,PICASSO,"Bolso de piel con asas de mano y serigrafiado en la parte frontal , de ROBERT PIETRI ( 3902 ). Disponible en azul y beige.",2018-03-24 18:42:19.433531,2018-03-28 10:03:17.514463,60,36,1,DSCF2536.jpg,image/jpeg,66330,2018-03-24 18:42:17.209233,0,,1,,,
2590,LOGODUCK,"Maleta policarbonato cabina cuatro ruedas de la firma MANDARINA DUK, (316DDV5405J)..",2017-10-05 17:31:50.417423,2018-02-08 11:58:39.923179,2,7,3,DSCF2241.jpg,image/jpeg,77004,2017-10-05 17:31:48.764777,0,,0,,,
3058,GEMINIS,Bolso drawstring en eco-piel de CAMINATTA. (A8614082). Antes: 65 € -Ahora: 45.50 €,2018-04-25 17:26:00.276094,2018-04-25 17:29:18.264473,17,37,1,DSCF8102.jpg,image/jpeg,63122,2018-04-25 17:25:58.350089,1,,0,,,
3060,AOBA,Bolso hobo en fibra de CAMINATTA. (A322082OU). Antes: 59 € - Ahora: 35.40 €,2018-04-25 18:46:32.561475,2018-04-25 18:49:04.26483,17,38,1,DSCF8105.jpg,image/jpeg,66703,2018-04-25 18:46:30.632536,1,,0,,,
3061,DRACO,Bolso hobo en fibra de CAMINATTA. (A71324082). Antes: 62 e - Ahora: 43.40 €,2018-04-25 18:50:17.291181,2018-04-25 18:52:06.017947,17,38,1,DSCF8104.jpg,image/jpeg,65697,2018-04-25 18:50:14.75842,1,,0,,,
3009,WASH,Mochila en piel con tachuelas disponible en cuero y azul de ROBERT PIETRI ( 3882 ).,2018-03-28 14:13:26.852577,2018-04-04 17:43:44.516656,60,15,1,DSCF2539.jpg,image/jpeg,74357,2018-03-28 14:13:25.015528,0,,1,,,
2835,GUANTES PIEL.,Guantes piel con forro fino de ISOTONER. (68322). Antes: 57 € - Ahora: 39.90 €,2018-02-06 16:03:04.273941,2018-02-06 16:06:38.24986,6,5,1,DSCF7569.jpg,image/jpeg,60586,2018-02-06 16:03:02.901765,1,,0,,,
2836,HEROLITE,Maleta-spinner mediana en polyester de AMERICAN TOURISTER by Samsonite. (26G001005). Antes: 140 € - Ahora: 98 €,2018-02-06 16:40:58.280386,2018-03-13 17:43:42.361962,4,7,3,DSCF7574.jpg,image/jpeg,64001,2018-02-06 16:40:57.721156,1,,0,,,
2833,GUANTES PIEL.,Guantes piel de ISOTONER. (68386). Disponible en marrón. Antes: 47 € - Ahora: 32.90 €,2018-02-06 15:55:14.2213,2018-02-06 18:33:35.646418,6,5,1,DSCF7567.jpg,image/jpeg,68191,2018-02-06 15:55:13.292125,1,,0,,,
3066,AOBA,Bolso hobo en fibra de CAMINATTA. (A323082OU). Antes: 60 € - Ahora: 36 €,2018-04-25 19:33:52.291545,2018-04-25 19:35:13.384571,17,38,1,DSCF8110.jpg,image/jpeg,63268,2018-04-25 19:33:49.974996,1,,0,,,
3069,AOBA,Bolso-maletín ordenador en fibra de CAMINATTA. (A327082OU). Antes: 64 € - Ahora: 38.40 €,2018-04-25 19:39:35.679289,2018-04-25 19:40:49.614622,17,38,1,DSCF8115.jpg,image/jpeg,61714,2018-04-25 19:39:33.5675,1,,0,,,
3070,AOBA,Bolso-maletín ordenador en fibra de CAMINATTA. (A327082OU). Antes: 64 € - Ahora: 38.40 €,2018-04-25 19:41:21.576623,2018-04-25 19:42:45.890237,17,38,1,DSCF8116.jpg,image/jpeg,64949,2018-04-25 19:41:19.871191,1,,0,,,
3071,AOBA,Bolso-maletín ordenador en fibra de CAMINATTA. (A327082OU). Antes: 64 € - Ahora: 38.40 €,2018-04-25 19:44:06.370464,2018-04-25 19:45:32.66406,17,38,1,DSCF8117.jpg,image/jpeg,64055,2018-04-25 19:44:03.571943,1,,0,,,
2881,CASPIEL," Bolso piel bandolera cuatro compartimentos, combinado en azul marino, amarillo y naranja (17153), de la firma CASPIEL.",2018-02-28 16:40:40.118968,2018-03-24 18:20:43.560267,10,36,1,DSCF2523.jpg,image/jpeg,72462,2018-03-24 18:19:59.724083,0,,1,,,
2117,OABA,"",2017-01-17 12:58:36.3961,2017-01-17 12:58:36.3961,,,,,,,,0,,,,,
3063,LINO-PIEL,Bolso-mochila en lino y piel de la firma ALBERTINI. (AC177588OU). Antes: 101 € - Ahora: 70.70 €,2018-04-25 19:14:35.021385,2018-04-25 19:16:19.922667,54,36,1,DSCF8107.jpg,image/jpeg,56032,2018-04-25 19:14:32.977535,1,,0,,,
2660,SAMMIES,Trolley  y mochila de Samsonite  de la coleccion SAMMIES.,2017-10-23 17:18:50.442413,2017-10-27 09:28:17.472314,3,7,3,DSCF2373.jpg,image/jpeg,67079,2017-10-23 17:18:49.30006,0,,,,,
41,GUARDIT,"Mochilas SAMSONITE con compartimento para ordenador ( 13""-14"", 15""-16"" y 17.3"" ) y bolsillo de tacto suave para proteger reproductores, gafas de sol.... Disponible en negro.",2014-05-18 12:24:00.997378,2014-06-27 19:04:04.964111,3,15,4,Guardit.jpg,image/jpeg,92551,2014-06-26 16:56:02.772165,0,,,"Mochilas SAMSONITE con compartimento para ordenador ( 13""-14"", 15""-16"" y 17.3"" ) y bolsillo de tacto suave para proteger reproductores, gafas de sol.... Disponible en negro.",,
1316,LADIES,Billetera-monedero en piel natural compartimentado para billetes y 11 tarjetas y monedero dividido para llevar las monedas separadas (390319) de la firma MYWALIT,2015-11-17 14:28:51.006656,2018-01-08 19:16:15.993928,12,2,1,DSCF4342.jpg,image/jpeg,68045,2016-11-29 15:47:42.256079,0,,1,,,
1753,MEDIUM WALLET,"Billetera-monedero de la firma italiana MYWALIT en piel con cremallera en el monedero y combinada en marrón, azul, beis y verde. (231)",2016-08-22 15:39:54.810384,2018-01-08 19:16:42.032677,12,2,1,DSCF1537.jpg,image/jpeg,70778,2016-08-22 15:39:53.935103,0,,1,,,
2839,HEROLITE,Maleta-spinner mediana en polyester de AMERICAN TOURISTER by Samsonite. (26G009005). Antes: 140 € - Ahora: 98 €,2018-02-06 17:41:46.77941,2018-03-13 17:44:02.705902,4,7,3,DSCF7577.jpg,image/jpeg,64162,2018-02-06 17:41:45.610079,1,,0,,,
2840,HEROLITE,Maleta-spinner cabina en polyester de AMERICAN TOURISTER by Samsonite. (26G009002). Antes: 130 € -Ahora: 91 €,2018-02-06 17:55:11.200187,2018-03-13 17:44:40.236024,4,7,3,DSCF7578.jpg,image/jpeg,63743,2018-02-06 17:55:10.480525,1,,0,,,
1333,DAMERO,Colección billeteras piel de la firma TITTO BLUNI.  (424).,2015-11-26 20:50:44.553647,2018-02-17 12:45:15.489258,25,2,2,DSCF4352.jpg,image/jpeg,69338,2016-11-28 20:13:11.532279,0,,0,,,
3059,VESUBIO,Bolso tote en eco-piel de CAMINATTA. (A2174082OU). Antes: 65 € - Ahora: 39 €,2018-04-25 17:30:56.227555,2018-04-25 17:34:35.54053,17,37,1,DSCF8103.jpg,image/jpeg,65458,2018-04-25 17:30:54.107949,1,,0,,,
2719,HARPER´S S,Bolso bandolera de la firma HEDGREN en fibra con departamento para Tablet. (HIC01SOU). Antes: 62 euros - Ahora: 37.20 euros.,2017-11-04 17:13:34.802478,2018-02-22 18:11:37.196988,26,38,1,DSCF7715.jpg,image/jpeg,60714,2018-02-22 18:11:35.018569,1,,0,,,
3065,AOBA,Bolso hobo en fibra de CAMINATTA. (A322082OU). Antes: 59 € - Ahora: 35.40 €,2018-04-25 19:28:12.009166,2018-04-25 19:33:08.257161,17,38,1,DSCF8109.jpg,image/jpeg,66794,2018-04-25 19:28:09.83876,1,,0,,,
3067,AOBA,Mochila en fibra de CAMINATTA. (A326082OU). Antes: 63 € - Ahora: 37.80 €,2018-04-25 19:36:00.228528,2018-04-25 19:37:07.440833,17,38,1,DSCF8111.jpg,image/jpeg,60139,2018-04-25 19:35:58.055787,1,,0,,,
3068,AOBA,Bolso bandolera en fibra de CAMINATTA. (A321082OU). Antes: 58 e - Ahora: 34.80 €,2018-04-25 19:37:42.048137,2018-04-25 19:38:43.481694,17,38,1,DSCF8113.jpg,image/jpeg,66244,2018-04-25 19:37:39.848961,1,,0,,,
2882,CASPIEL,Bolso piel con asasa de mano y bandolera para colgar de CASPEL. (17250),2018-02-28 16:41:23.542337,2018-03-08 15:33:31.624397,10,36,1,DSCF2502.jpg,image/jpeg,70999,2018-02-28 16:41:20.979166,0,,1,,,
3064,LINO-PIEL,Bolso hobo en lino y piel de ALBERTINI. (AC177688OU). Antes: 99 € - Ahora: 69.30 €,2018-04-25 19:16:56.507771,2018-04-25 19:18:07.398875,54,36,1,DSCF8108.jpg,image/jpeg,56936,2018-04-25 19:16:53.821985,1,,0,,,
2709,LAGUNA,"Bolso combinado piel dos asas,de la firma italiana MYWUALIT.",2017-11-03 18:25:39.330082,2018-02-24 12:22:59.873385,12,36,1,DSCF2420.jpg,image/jpeg,83036,2017-11-03 18:25:37.541996,0,,1,,,
1730,ZAPATILLA SRA.,"Zapatillla sra. de la firma ISOTONER con pequeño tacón, lavable en lavadora. (93312). Nº: 38. Antes: 28 euros - Ahora: 16.80 euros.",2016-08-10 14:54:10.122715,2018-04-28 11:13:03.140875,6,6,1,DSCF2819.jpg,image/jpeg,59199,2016-08-10 15:12:30.547472,1,,0,,,
2704,EFFIE,"Bolso business de la firma HEDGREN en fibra-piel con departamento para PC de 14"" y Tablet. (HDIT12OU). Antes: 114 euros - Ahora: 79.80 euros. ",2017-11-03 17:45:36.15761,2018-01-09 20:54:52.04261,26,13,4,DSCF6847.jpg,image/jpeg,59743,2017-11-03 17:45:35.227931,1,,0,,,
1761,CHAL,Chal de la firma PASSIGATTI  60% algodón-25% lana-15% acrílico. (13101). Antes: 40 euros - Ahora: 20 euros.,2016-08-25 10:48:17.175164,2018-02-13 16:26:18.0375,21,4,1,DSCF2935.jpg,image/jpeg,69386,2016-08-25 10:48:15.795931,1,,0,,,
2715,MYRA,Bolso tote de la firma HEDGREN en fibra-piel. (HCCH15OU). Antes: 105 euros - Ahora: 78.75 euros. ,2017-11-03 18:55:20.364807,2017-11-03 20:10:09.198248,26,38,1,DSCF6860.jpg,image/jpeg,57106,2017-11-03 18:55:19.492364,1,,,,,
2884,CASPIEL,Bolso con solapa piel de la firma CASPIEL. (17115).,2018-02-28 16:42:42.772104,2018-03-08 15:32:50.184615,10,36,1,DSCF2507.jpg,image/jpeg,69188,2018-02-28 16:42:40.482573,0,,1,,,
3062,CHEF,Cartera-mano en piel de la firma española CATS. (15344). Antes: 48 € - Ahora: 33.60 €,2018-04-25 18:55:01.881293,2018-04-25 18:57:07.816538,10,36,1,DSCF8106.jpg,image/jpeg,57839,2018-04-25 18:54:59.661851,1,,0,,,
2883,CASPIEL,Bolso piel combinado de la firma CASPIEL. (17144). tira larga en piel combinada con cadena.,2018-02-28 16:42:03.404692,2018-03-08 15:33:16.183777,10,36,1,DSCF2504.jpg,image/jpeg,69963,2018-02-28 16:42:01.3876,0,,1,,,
2885,CASPIEL,Bolso combinado piel de CASPIEL (17141).,2018-02-28 16:43:19.67513,2018-03-08 15:33:45.178082,10,36,1,DSCF2508.jpg,image/jpeg,65771,2018-02-28 16:43:17.640105,0,,1,,,
1356,GUANTES  SMARTOUCH,"Guantes cab. de la firma ISOTONER, en piel con forro polar. (85097)",2015-12-05 16:48:58.615742,2015-12-05 16:53:35.11024,6,5,2,DSCF0248.jpg,image/jpeg,59661,2015-12-05 16:48:57.561008,0,,,,,
1621,MOTIK,"Mochila colegial de la firma TOTTO con departamento para ordenador de 13""-14"" , bolsillo externo delante y en los laterales. (MA04IKA005). Antes: 44.99 € - Ahora: 31.50 €",2016-04-02 16:24:13.974665,2018-01-30 19:39:14.721512,46,40,5,DSCF2105.jpg,image/jpeg,51571,2016-04-02 16:24:12.558629,1,,0,,,
649,GUANTES PIEL.,Guantes sra. ISOTONER en nobuck con forro fino. (68092),2014-10-06 17:01:06.938311,2015-12-05 16:55:17.302273,6,5,1,DSCF5320.jpg,image/jpeg,72726,2014-10-06 17:01:05.257258,0,,,Guantes sra. ISOTONER en nobuck con forro fino.,,
1219,X-BLADE,Portatrajes cabina con bandolera para colgar y asa de mano.,2015-10-27 18:19:41.068473,2015-10-27 19:27:49.600231,3,11,3,DSCF1047.jpg,image/jpeg,86373,2015-10-27 18:19:38.601134,0,,,,,
795,EXPLICIT,"Maletín-mochila HEDGREN en fibra con tira de colgar y compartimento para ordenador de 15.6"". (HZPR08)",2015-02-23 17:08:12.473937,2018-02-20 16:35:05.564963,26,13,4,DSCF2472.jpg,image/jpeg,59616,2016-06-01 17:36:27.534367,0,,1,,,
1670,TITTO BLUNI,"Maletin TITTO BLUNI, en piel con dos asas de mano y bandolera para colgar. (3012). Disponible también en negro .",2016-04-20 16:45:07.290164,2016-04-23 15:45:30.579157,25,13,4,DSCF1434.jpg,image/jpeg,63180,2016-04-20 16:45:06.503829,0,,,,,
1086,DITET,Mochila- bolso  (8140) en piel. Disponible en negro,2015-09-18 13:43:53.513185,2015-09-18 13:43:53.513185,,,,DSCF9157.jpg,image/jpeg,76003,2015-09-18 13:43:46.43516,0,,,,,
1359,PIZARRA,Neceser-portameriendas de  TOTTO. (ac61ec0002). Disponible la roja. Antes: 25 € - Ahora: 17.50 €,2015-12-05 18:51:50.979078,2018-01-30 19:39:59.711891,46,40,5,DSCF2029.jpg,image/jpeg,68326,2016-03-31 16:59:29.354358,1,,0,,,
1343,DRY GOODS,Cinturón MIGUEL BELLIDO piel natural  marrón (47250405608),2015-11-30 13:26:43.375497,2016-02-13 18:05:31.943642,19,3,2,DSCF0152.jpg,image/jpeg,66862,2015-11-30 13:26:42.568984,0,,,,,
2593,BON AIR,Maleta-spinner cabina de la firma AMERICAN TOURISTER by Samsonite. (85A012001). Antes: 110 euros - Ahora: 77 euros.,2017-10-06 19:21:34.787552,2018-03-21 16:14:54.129286,4,7,3,DSCF6591.jpg,image/jpeg,64768,2017-10-06 19:21:31.801259,1,,0,,,
2261,SCHAL,Schal 100x100 algodón de la firma PASSIGATTI. (14112). Antes: 33 euros - Ahora: 16.50 euros.,2017-03-28 11:06:11.417329,2018-02-13 16:28:08.215473,21,4,1,DSCF5045.jpg,image/jpeg,72411,2017-03-28 11:06:09.985562,1,,0,,,
2612,LITE CUBE-FR,Frabicada en tejido curv extremadamente resistente y cierre de bloqueo en tres puntos con TSA. Tamaño de cabina ( 55cm. ) y tamaño medio ( 68 cm. ).,2017-10-11 09:04:10.832862,2017-10-11 10:06:32.800069,3,7,3,DSCF2247.jpg,image/jpeg,62838,2017-10-11 10:06:28.325255,0,,,,,
2669,INTER CITY,"Bolso-viaje de cabina con asa de mano y tira larga, con posibilidad de acoplarse a un trolley (hitc06).",2017-10-27 11:02:48.635142,2018-04-04 16:00:30.19279,26,10,3,DSCF2416.jpg,image/jpeg,64812,2017-10-27 11:02:45.332798,0,,1,,,
3075,MOCHILA,Mochila piel de MIGUEL GALIARDO ( 1801001 ).,2018-04-26 16:18:08.623983,2018-04-26 17:16:53.12543,59,15,1,DSCF2596.jpg,image/jpeg,60311,2018-04-26 16:18:07.8341,0,,1,,,
1734,ZAPATILLA SRA.,"Zapatillas sra. de la firma ISOTONER, lavable en lavadora. (93310). Nº: 37. Disponible también en azul lisa. Nº: 36, 37, 38.  Antes: 28 euros - Ahora: 16.80 euros.",2016-08-10 15:23:28.674269,2018-04-28 11:16:50.914239,6,6,1,DSCF2824.jpg,image/jpeg,61484,2016-08-10 15:23:25.774976,1,,0,,,
2609,NG LOUNGE,Mochila ordenador y tablet de la firma NATIONAL GEOGRAPHIC. (4N0730271). Antes: 82 euros - Ahora: 41 euros.,2017-10-07 18:44:53.724293,2018-03-06 19:33:31.762134,44,15,4,DSCF6623.jpg,image/jpeg,52242,2017-10-07 18:44:52.817923,1,,0,,,
1653,PLUME BUSINESS,"Piloto con dos ruedas de cabina para ordenador 15"" de la marca LIPAULT. Dimensiones: 40x38x17 cm. (P55---107). Colores: azul, negro, marrón y  granate.",2016-04-14 15:59:32.273726,2016-10-17 16:55:00.252401,50,23,4,DSCF1687.jpg,image/jpeg,67953,2016-10-17 16:54:59.565682,0,,,,,
1625,GACELA,Billetera-monedero dela firma TITTO BLUNI en piel con espacio para ocho tarjetas. (425). Disponible en marrón,2016-04-02 18:32:29.729952,2016-11-28 20:30:26.527767,25,2,2,DSCF2125.jpg,image/jpeg,68049,2016-04-02 18:32:28.293621,0,,,,,
3080,IRAZU,Bolso shopping en eco-piel de CAMINATTA. (A1529082OU). Antes: 64 € - Ahora: 38.40 €,2018-04-26 17:51:11.481363,2018-04-26 17:52:30.297396,17,37,1,DSCF8119.jpg,image/jpeg,70331,2018-04-26 17:51:10.571183,1,,0,,,
1891,HIP-CLASS,Bolso en piel de caballero de la firma SAMSONITE disponible en diferentes tamaños,2016-09-14 16:11:58.868117,2016-09-14 16:54:48.296654,3,36,2,DSCF1596.jpg,image/jpeg,69945,2016-09-14 16:11:56.617333,0,,,,,
1973,LADY PLUME,Bombonera de la firma LIPAULT  en fibra. (P51081026). Antes: 69 euros - Ahora: 27.60 euros.,2016-10-03 19:33:50.936681,2018-03-06 19:37:23.704234,50,38,1,DSCF3582.jpg,image/jpeg,57116,2016-10-03 19:33:48.162329,1,,0,,,
3072,GONDOLA,Bolso en piel granulada de MIGUEL GALIARDO. (3201010). Disponible también en azul y negro.,2018-04-26 16:16:49.062824,2018-04-27 10:33:03.919634,59,36,1,DSCF2591.jpg,image/jpeg,57401,2018-04-26 16:16:47.90773,0,,1,,,
3073,GONDOLA,"Bolso en piel con asa corta y larga de MIGUEL GALIARDO (850300). Disponible también en cuero, beis,
 azul  y negro.",2018-04-26 16:17:20.540496,2018-04-27 10:33:54.706953,59,36,1,DSCF2600.jpg,image/jpeg,57352,2018-04-26 17:31:39.505504,0,,1,,,
2555,PATCHDUCK,Cartera piel con asa de mano y bandolera para colgar de MANDARINA DUCK.,2017-10-03 15:36:56.397925,2018-02-16 15:18:18.994399,2,36,1,DSCF2207.jpg,image/jpeg,68173,2017-10-03 15:36:54.939618,0,,1,,,
3081,IRAZU,Bolso bandolera en eco-piel de CAMINATTA. (A1526082OU). Antes: 60 € - Ahora: 36 €,2018-04-26 17:53:10.802375,2018-04-26 17:54:15.683046,17,36,1,DSCF8120.jpg,image/jpeg,67874,2018-04-26 17:53:09.805423,1,,0,,,
3076,GONDOLA,Bolso piel con asas de mano y bandolera para colgar de MIGUEL GALIARDO. (7102445).,2018-04-26 16:18:30.883089,2018-04-27 10:32:19.166059,59,36,1,DSCF2599.jpg,image/jpeg,64503,2018-04-26 16:18:29.395798,0,,1,,,
1642,PARADIVER LIGHT,"Troley-mochila con ruedas SAMSONITE, tela protectora Teflon en jeans blue que repele la suciedad y el agua ( 01N021008 ).",2016-04-12 11:53:46.021952,2016-04-12 17:58:23.037181,3,15,3,DSCF1358.jpg,image/jpeg,63367,2016-04-12 11:53:45.354533,0,,,,,
1649,PARADIVER LIGHT,"Mochila de 600 x 600 poliester denier revestido de poliuretano para portatil de 15.6 "" de la firma SAMSONITE.",2016-04-14 15:55:51.37816,2016-06-07 14:42:05.143083,3,15,4,DSCF1384.jpg,image/jpeg,77318,2016-04-14 15:55:50.15732,0,,,,,
3074,MOCHILA,"Mochila piel , cuatro compartimentos con cremallera de MIGUEL GALIARDO ( 6501018 ).",2018-04-26 16:17:46.033637,2018-04-26 17:13:57.453936,59,15,1,DSCF2594.jpg,image/jpeg,61805,2018-04-26 16:17:44.985543,0,,1,,,
2604,NG SCALE,Mochila de la firma NATIONAL GEOGRAPHIC. (4N0720101). Antes: 46 euros - Ahora: 23 euros.,2017-10-07 17:40:47.874351,2018-03-06 19:36:14.379243,44,15,1,DSCF6612.jpg,image/jpeg,65691,2017-10-07 17:40:47.035707,1,,0,,,
2598,NG GATE,Maletín ordenador y tablet de la firma NATIONAL GEOGRAPHIC. (4N0470956). Antes: 84 euros - Ahora: 58.80 euros. ,2017-10-07 16:55:25.932325,2018-01-30 20:18:37.359251,44,13,4,DSCF6601.jpg,image/jpeg,60818,2017-10-07 16:55:25.085934,1,,0,,,
2595,NCS CAPHIR,Maleta-spinner cabina de la firma SAMSONITE. (77d004004). Antes: 150 euros - Ahora: 105 euros.,2017-10-07 16:09:57.830458,2017-10-07 16:12:11.348516,3,7,3,DSCF6595.jpg,image/jpeg,57093,2017-10-07 16:09:56.362095,1,,,,,
2537,GRETA,"Bolso con solapa con  tachas, y bandolera larga en eco-piel (83144).
Antes: 38 € - Ahora: 26.60 €",2017-09-25 11:24:35.075249,2018-04-27 11:41:20.278077,18,37,1,DSCF6442.jpg,image/jpeg,69332,2017-09-25 11:24:33.940273,1,,0,,,
3079,IRAZU,Bolso hobo en eco-piel de CAMINATTA. (A1528082OU). Antes:36 € - Ahora: 37.80 €,2018-04-26 17:48:43.237323,2018-04-27 12:50:18.259379,17,37,1,DSCF8118.jpg,image/jpeg,62748,2018-04-26 17:48:42.163717,1,,0,,,
2599,NG GATE,Neceser de la firma NATIONAL GEOGRAPHIC. (4N0471169). Antes: 36 euros - Ahora: 28.80 euros.,2017-10-07 17:02:24.128409,2017-10-07 17:03:52.982256,44,8,2,DSCF6602.jpg,image/jpeg,60264,2017-10-07 17:02:22.771175,1,,,,,
3077,CARTERA,Cartera en piel con bolsillo exterior y tira larga disponible en color rojo y negro ( 8503003 ).,2018-04-26 17:32:18.202677,2018-04-27 10:51:14.609603,59,36,1,DSCF2603.jpg,image/jpeg,68704,2018-04-26 17:32:17.396835,0,,1,,,
2613,LITE-BOX,"Coleccion maletas material CUR. extremadamente resistentes ,increiblemente liigeras,de la  marca SAMSONITE.  Tamaño 55cm, 69cm y 75cm.",2017-10-13 16:41:23.594544,2017-10-13 16:56:21.26229,3,7,3,DSCF2252.jpg,image/jpeg,76354,2017-10-13 16:41:22.448602,0,,,,,
2376,TAN,Billetera-Monedero en piel de la firma PIEL NATURAL. (51022C),2017-07-12 16:04:57.281394,2017-07-12 16:07:00.806239,57,2,2,DSCF5601.jpg,image/jpeg,64901,2017-07-12 16:04:56.488868,0,,,,,
2600,NG EXPLORER,Bolso bandolera de la firma NATIONAL GEOGRAPHIC. (4N0111345). Dimensiones: 13.5x4x18.5 cm. Antes: 22 euros - Ahora: 13.20 euros.,2017-10-07 17:04:22.225843,2018-03-06 19:51:56.739531,44,38,2,DSCF6603.jpg,image/jpeg,57950,2017-10-07 17:04:21.259712,1,,0,,,
2029,CACHAREL CABALLERO,Paraguas automático de la firma española CACHAREL con varillaje de fibra de vidrio. (4922),2016-10-11 19:01:05.979834,2016-10-11 19:25:28.246792,53,16,2,DSCF3791.jpg,image/jpeg,75829,2016-10-11 19:25:26.831853,0,,,,,
2339,FINNA,Detalle puño bastón fresno. ,2017-06-17 17:52:50.55073,2017-06-17 17:53:31.508158,32,18,5,DSCF5442.jpg,image/jpeg,58188,2017-06-17 17:52:49.466551,0,,,,,
1034,GOTTA,Paraguas sra. GOTTA  by  Ezpeleta  automático con varillaje de fibra de vidrio. (1164700),2015-09-04 16:01:55.236273,2018-02-20 16:48:49.971399,27,16,1,DSCF7663.jpg,image/jpeg,84671,2018-02-20 16:48:46.363573,0,,0,,,
2061,SPARK,Neceser de viaje de la firma SAMSONITE con doble apartado y cremallera central que lo hace mas plano. (38v038007),2016-11-07 16:41:49.913665,2018-04-04 16:22:20.40374,3,8,3,DSCF1722.jpg,image/jpeg,55645,2016-11-07 16:41:49.336479,0,,0,,,
546,MOCASÍN CABALLERO,Mocasín ISOTONER con suela sintética. (96543).  Marrón: disponible en el número 45/46. Antes: 33 euros - Ahora: 19.80 euros.,2014-09-20 12:58:23.930521,2018-04-28 11:05:28.097348,6,6,2,DSCF4916.jpg,image/jpeg,84833,2014-09-20 12:58:21.6051,1,,0,Mocasín ISOTONER con suela sintética.,,
1741,ZAPATILLA SRA.,"Zapatillas sra. de la firma ISOTONER, con pequeño tacón, lavable en lavadora. (93343). Nº: 36, 38. Antes:27 euros - Ahora: 16.20 euros.",2016-08-10 15:41:56.957676,2018-04-28 11:18:23.612254,6,6,1,DSCF2868.jpg,image/jpeg,67454,2016-08-10 15:41:53.611041,1,,0,,,
2550,MOCASIN,"Mocasín a cuadritos ingleses, elegantes y confortables lavables en agua fría (96677). Nº- 45.
Antes: 27 € - Ahora: 18.90€.",2017-09-30 10:58:11.442767,2018-04-28 12:32:44.283466,6,6,2,DSCF6491.jpg,image/jpeg,70813,2017-09-30 10:58:10.349678,1,,0,,,
2385,PIEL,Billetera-tarjetero en piel de la firma PIEL NATURAL. (IG13C01),2017-07-13 15:26:15.092367,2017-07-13 15:27:39.433325,57,2,2,DSCF5636.jpg,image/jpeg,63985,2017-07-13 15:26:13.205231,0,,,,,
